rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable,max_real
5.84,5.0,3.5,3.0,9.0,1.0277930192826108,1.7624403854482925e-18,0.3544475891474046,44.32279502542055,0.0,7.380018657739942,0.0,True,44.32279502542055
5.84,5.0,5.4,3.0,9.0,1.0277930192826108,8.396219587703217e-23,0.3544475891474046,44.32279502542055,0.0,7.618721535299517,0.0,True,44.32279502542055
5.84,5.0,7.0,3.0,9.0,1.0277930192826108,2.9387213237853533e-23,0.3544475891474046,44.32279502542055,0.0,7.819734484823368,0.0,True,44.32279502542055
5.0,9.0,5.4,5.08,12.5,1.0960713984608483,0.47732287976540394,0.17769374876300448,44.343170140516186,0.0,-7.978641595061227,0.0,True,44.343170140516186
5.84,5.0,3.5,5.08,9.0,1.0763004961150946,0.4871059614722503,0.11662313964325788,44.41002233405536,0.0,-7.925242282710839,0.0,True,44.41002233405536
5.0,9.0,3.5,3.0,10.92,1.1023155383276069,0.4732193466737074,0.23722814376771084,44.581382167128915,0.0,-7.894530889170799,0.0,True,44.581382167128915
5.84,9.0,7.0,7.0,12.5,1.0748010796998269,0.4875553075058881,0.07033612756120988,44.671938638197915,0.0,-7.919470865307614,0.0,True,44.671938638197915
5.0,5.0,5.4,5.08,10.92,1.1067320481782812,0.48276649347461387,0.2650307386807409,44.73814744164676,0.0,-8.088651605951375,0.0,True,44.73814744164676
5.0,5.0,3.5,3.0,10.92,1.130961374995507,0.4788388351978178,0.42926723725303173,44.78675375568308,0.0,-8.086301704690696,0.0,True,44.78675375568308
5.0,5.0,3.5,5.08,12.5,1.112741464755898,0.47388370964306137,0.31203783641068095,44.798921394563095,0.0,-7.943251102449693,0.0,True,44.798921394563095
5.84,5.0,3.5,7.0,12.5,1.0154903945744984,1.1411436314924298e-17,0.21627223648046634,44.83968573105819,0.0,7.251066543335456,0.0,True,44.83968573105819
5.84,5.0,5.4,7.0,12.5,1.0154903945744984,6.443235752035667e-18,0.21627223648046634,44.83968573105819,0.0,7.339936535852756,0.0,True,44.83968573105819
5.84,5.0,7.0,7.0,12.5,1.0154903945744984,1.0168637979644563e-19,0.21627223648046634,44.83968573105819,0.0,7.4147744242883755,0.0,True,44.83968573105819
5.0,5.0,7.0,7.0,12.5,1.100848567950738,0.4831045631787931,0.20967905775495155,44.89207310840161,0.0,-8.067185817661269,0.0,True,44.89207310840161
5.84,5.0,3.5,5.08,10.92,1.0212237905520771,2.131298077347161e-17,0.27608360161604306,44.90100835002579,0.0,7.285824065005616,0.0,True,44.90100835002579
5.84,5.0,5.4,5.08,10.92,1.0212237905520771,1.9660553845604525e-19,0.27608360161604306,44.90100835002579,0.0,7.430646159660059,0.0,True,44.90100835002579
5.84,5.0,7.0,5.08,10.92,1.0212237905520771,4.754676238401057e-24,0.27608360161604306,44.90100835002579,0.0,7.552601607790116,0.0,True,44.90100835002579
6.5,9.0,3.5,7.0,12.5,1.0022751792042792,5.828021884476585e-22,0.07580890793894757,44.97630358647533,0.0,7.263464587963659,0.0,True,44.97630358647533
6.5,9.0,5.4,7.0,12.5,1.0022751792042792,4.227351013785024e-23,0.07580890793894757,44.97630358647533,0.0,7.274383869957162,0.0,True,44.97630358647533
5.0,7.6,3.5,3.0,10.92,1.1119170454970655,0.4730286347216194,0.3018224911335182,45.20725295424323,0.0,-7.921606477773773,0.0,True,45.20725295424323
5.0,5.0,3.5,3.0,12.5,1.1451473516392208,0.4785881506067032,0.48713357194713913,45.21935771478385,0.0,-8.114697400188614,0.0,True,45.21935771478385
5.84,5.0,5.4,7.0,10.92,1.0767282189836729,0.4879717582199146,0.10916337106681517,45.24323875750995,0.0,-7.935959696024183,0.0,True,45.24323875750995
5.84,5.0,3.5,3.0,10.92,1.0449335930196224,5.79376387206198e-23,0.45005730988874193,45.32878045530271,0.0,7.441396186792765,0.0,True,45.32878045530271
5.84,5.0,5.4,3.0,10.92,1.0449335930196224,7.380806902403141e-23,0.45005730988874193,45.32878045530271,0.0,7.8262441929429185,0.0,True,45.32878045530271
5.84,5.0,7.0,3.0,10.92,1.0449335930196224,2.982797326865335e-19,0.45005730988874193,45.32878045530271,0.0,8.150326724437784,0.0,True,45.32878045530271
5.84,9.0,3.5,3.0,9.0,1.0774928159458859,0.4864702233133801,0.12453952338717045,45.63750697887333,0.0,-7.911509470578705,0.0,True,45.63750697887333
5.0,7.6,5.4,5.08,12.5,1.1044110392949562,0.47836748326111134,0.23236516644971017,45.644230489397515,0.0,-8.018092524666933,0.0,True,45.644230489397515
6.5,5.0,3.5,5.08,9.0,1.005501803943479,3.3954124655682465e-23,0.14848480075326465,45.67846342280806,0.0,7.282618891450071,0.0,True,45.67846342280806
6.5,5.0,5.4,5.08,9.0,1.005501803943479,3.796784116549988e-17,0.14848480075326465,45.67846342280806,0.0,7.3245095899540695,0.0,True,45.67846342280806
6.5,5.0,7.0,5.08,9.0,1.005501803943479,3.3771341384299733e-18,0.14848480075326465,45.67846342280806,0.0,7.35978596764165,0.0,True,45.67846342280806
5.84,9.0,5.4,5.08,10.92,1.0765545397726901,0.48740971117619875,0.10072700702345838,45.69820804608535,0.0,-7.9264279113535,0.0,True,45.69820804608535
5.84,5.0,3.5,3.0,12.5,1.0573773530921298,2.0156794975997035e-23,0.5080593785938678,45.69832244045171,0.0,7.482860991652261,0.0,True,45.69832244045171
5.84,5.0,5.4,3.0,12.5,1.0573773530921298,5.668286086013236e-20,0.5080593785938678,45.69832244045171,0.0,7.973297222788917,0.0,True,45.69832244045171
5.84,5.0,7.0,3.0,12.5,1.0573773530921298,3.3843836010171763e-18,0.5080593785938678,45.69832244045171,0.0,8.386296154272415,0.0,True,45.69832244045171
6.5,5.0,3.5,7.0,10.92,1.0044419649810525,1.0195198422714552e-22,0.12229077109501096,45.7037020389426,0.0,7.270256197494804,0.0,True,45.7037020389426
6.5,5.0,7.0,7.0,10.92,1.0044419649810525,1.776352519035911e-17,0.12229077109501096,45.7037020389426,0.0,7.322598811927348,0.0,True,45.7037020389426
5.0,5.0,5.4,3.0,9.0,1.1243584308463153,0.49381777779413943,0.37375800464559894,45.73298237067284,0.0,-8.221381145770168,0.0,True,45.73298237067284
5.84,7.6,5.4,7.0,12.5,1.0766911619032957,0.4872994674098076,0.10097907962890718,45.81293699777163,0.0,-7.929777983338024,0.0,True,45.81293699777163
5.84,9.0,3.5,5.08,12.5,1.0167646129217625,5.838249035205395e-18,0.20768780287186883,46.002335434674336,0.0,7.223179655289947,0.0,True,46.002335434674336
5.84,9.0,5.4,5.08,12.5,1.0167646129217625,7.48296838459759e-18,0.20768780287186883,46.002335434674336,0.0,7.305134679867261,0.0,True,46.002335434674336
5.84,9.0,7.0,5.08,12.5,1.0167646129217625,1.447793191207081e-19,0.20768780287186883,46.002335434674336,0.0,7.374149437406052,0.0,True,46.002335434674336
5.0,9.0,7.0,5.08,12.5,1.1011845092199628,0.48066783893505394,0.20004102736405482,46.05245856103554,0.0,-8.031256984918942,0.0,True,46.05245856103554
5.84,7.6,3.5,5.08,10.92,1.078228337792509,0.48615914222285583,0.13036167733746384,46.09609772802783,0.0,-7.9041292814955275,0.0,True,46.09609772802783
6.5,9.0,3.5,5.08,10.92,1.0045813766237064,1.4678184664331013e-22,0.11465382318287975,46.27234311201526,0.0,7.262284354880369,0.0,True,46.27234311201526
6.5,9.0,5.4,5.08,10.92,1.0045813766237064,2.0563815303528222e-24,0.11465382318287975,46.27234311201526,0.0,7.287260803304226,0.0,True,46.27234311201526
6.5,9.0,7.0,5.08,10.92,1.0045813766237064,2.6421629004649868e-17,0.11465382318287975,46.27234311201526,0.0,7.308293601976947,0.0,True,46.27234311201526
5.0,7.6,7.0,3.0,9.0,1.108206806667641,0.48765131405885925,0.25704386773119925,46.33871896857409,0.0,-8.026412831223348,0.0,True,46.33871896857409
5.84,5.0,3.5,5.08,12.5,1.034407834663981,3.7947985612549037e-19,0.3511522617136136,46.34563048693867,0.0,7.2920802129498306,0.0,True,46.34563048693867
5.84,5.0,5.4,5.08,12.5,1.034407834663981,3.674034235959875e-17,0.3511522617136136,46.34563048693867,0.0,7.526365243672342,0.0,True,46.34563048693867
5.84,5.0,7.0,5.08,12.5,1.034407834663981,4.136495591968268e-22,0.3511522617136136,46.34563048693867,0.0,7.723657901122882,0.0,True,46.34563048693867
5.0,5.0,5.4,5.08,12.5,1.1223848097731368,0.485269332311032,0.33781911059142,46.48977707399885,0.0,-8.17652853684719,0.0,True,46.48977707399885
5.0,5.0,7.0,5.08,10.92,1.1148354210976303,0.49133032779780567,0.29203064787565003,46.52075217276015,0.0,-8.152298687220807,0.0,True,46.52075217276015
5.0,7.6,3.5,3.0,12.5,1.1272697709008712,0.4700335908938954,0.3705798392447357,46.53386245999824,0.0,-7.894533989858614,0.0,True,46.53386245999824
5.0,9.0,5.4,3.0,10.92,1.1104444410888499,0.47948093666492836,0.2667874729841534,46.55645036484022,0.0,-8.03846904357524,0.0,True,46.55645036484022
5.84,7.6,3.5,5.08,12.5,1.0230475186257406,2.3573220777999788e-17,0.2564767294997913,46.55871946613277,0.0,7.227467676319413,0.0,True,46.55871946613277
5.84,7.6,5.4,5.08,12.5,1.0230475186257406,3.387272361285456e-19,0.2564767294997913,46.55871946613277,0.0,7.35245027059174,0.0,True,46.55871946613277
5.84,7.6,7.0,5.08,12.5,1.0230475186257406,1.005160191436499e-22,0.2564767294997913,46.55871946613277,0.0,7.457698771031595,0.0,True,46.55871946613277
5.84,9.0,3.5,3.0,10.92,1.0255662228761837,1.188277809682258e-17,0.2776194522633777,46.573490846115085,0.0,7.236805407561107,0.0,True,46.573490846115085
5.84,9.0,5.4,3.0,10.92,1.0255662228761837,5.080501720931998e-20,0.2776194522633777,46.573490846115085,0.0,7.383243272083641,0.0,True,46.573490846115085
5.84,9.0,7.0,3.0,10.92,1.0255662228761837,1.9209932020397205e-18,0.2776194522633777,46.573490846115085,0.0,7.50655936852367,0.0,True,46.573490846115085
5.84,7.6,3.5,3.0,10.92,1.0330192462855838,7.861155864720021e-19,0.3354875833575309,46.5782905462231,0.0,7.271228450355617,0.0,True,46.5782905462231
5.84,7.6,5.4,3.0,10.92,1.0330192462855838,5.94828698155661e-24,0.3354875833575309,46.5782905462231,0.0,7.485077095671062,0.0,True,46.5782905462231
5.84,7.6,7.0,3.0,10.92,1.0330192462855838,1.3461896517011548e-22,0.3354875833575309,46.5782905462231,0.0,7.665160165410383,0.0,True,46.5782905462231
5.84,5.0,5.4,5.08,9.0,1.0806185924283362,0.48993071262648363,0.16052559627730156,46.61378437539624,0.0,-7.941036556187489,0.0,True,46.61378437539624
5.0,9.0,3.5,3.0,12.5,1.1174727335059416,0.4692400084975108,0.31240494588338363,46.634585846529504,0.0,-7.845403201179207,0.0,True,46.634585846529504
5.0,5.0,5.4,3.0,10.92,1.1468770742641043,0.5012834221393864,0.4617802880205425,46.86749912242435,0.0,-8.432046383941168,0.0,True,46.86749912242435
6.5,9.0,3.5,3.0,9.0,1.007117154190448,2.614859705350364e-23,0.15476253144611118,46.9034973736671,0.0,7.270263014740329,0.0,True,46.9034973736671
6.5,9.0,5.4,3.0,9.0,1.007117154190448,3.624598986062532e-17,0.15476253144611118,46.9034973736671,0.0,7.315770752905584,0.0,True,46.9034973736671
6.5,9.0,7.0,3.0,9.0,1.007117154190448,2.8957850479328426e-18,0.15476253144611118,46.9034973736671,0.0,7.354093058728959,0.0,True,46.9034973736671
6.5,7.6,3.5,7.0,12.5,1.005742778715346,9.376494278360306e-23,0.12604798408551166,47.0204332505059,0.0,7.258224888934392,0.0,True,47.0204332505059
6.5,7.6,5.4,7.0,12.5,1.005742778715346,4.715858716697016e-25,0.12604798408551166,47.0204332505059,0.0,7.288412268089233,0.0,True,47.0204332505059
6.5,7.6,7.0,7.0,12.5,1.005742778715346,2.1055955491226377e-17,0.12604798408551166,47.0204332505059,0.0,7.313833218956467,0.0,True,47.0204332505059
5.84,5.0,7.0,7.0,10.92,1.0799830249191271,0.49030635256318633,0.1394093920758942,47.106862449557035,0.0,-7.926928203870914,0.0,True,47.106862449557035
5.0,7.6,5.4,3.0,10.92,1.1222574029054477,0.48362345339327883,0.33138053738751594,47.158135130577314,0.0,-8.125678158701035,0.0,True,47.158135130577314
5.0,5.0,5.4,3.0,12.5,1.1630064659039097,0.5063272706715213,0.5156136982879975,47.26749523523763,0.0,-8.583780165524278,0.0,True,47.26749523523763
5.0,7.6,7.0,5.08,12.5,1.1109918579118525,0.484183260306771,0.25443393446502127,47.31510980003611,0.0,-8.09794369213328,0.0,True,47.31510980003611
5.84,5.0,3.5,7.0,12.5,1.0824693335982678,0.4857607510499273,0.17554748981564983,47.47803586084514,0.0,-7.907247466078463,0.0,True,47.47803586084514
6.5,9.0,5.4,7.0,12.5,1.0678274076658623,0.4928645413148956,0.0559045342715504,47.52974200545032,0.0,-7.885376005077947,0.0,True,47.52974200545032
6.5,7.6,7.0,5.08,9.0,1.0680571749078256,0.49353898493979365,0.06391549813374398,47.58759884859561,0.0,-7.838429485268015,0.0,True,47.58759884859561
5.84,7.6,7.0,7.0,12.5,1.079598888219815,0.4888887796450882,0.12682568560232543,47.671554293048665,0.0,-7.939351387287527,0.0,True,47.671554293048665
5.84,7.6,3.5,3.0,12.5,1.0477214027065147,1.1208383443704375e-23,0.4028402450970172,47.67402842238755,0.0,7.266318115261941,0.0,True,47.67402842238755
5.84,7.6,5.4,3.0,12.5,1.0477214027065147,3.094008364208447e-22,0.4028402450970172,47.67402842238755,0.0,7.574650615094609,0.0,True,47.67402842238755
5.84,7.6,7.0,3.0,12.5,1.0477214027065147,5.7602050613989e-19,0.4028402450970172,47.67402842238755,0.0,7.834299036006329,0.0,True,47.67402842238755
6.5,5.0,3.5,7.0,10.92,1.0686652994507226,0.49267397458920226,0.08425955100323723,47.78288444554517,0.0,-7.884477255391275,0.0,True,47.78288444554517
5.84,7.6,3.5,3.0,9.0,1.0846106670254774,0.48648752098890163,0.20321770498885305,47.79225373781761,0.0,-7.928258470131189,0.0,True,47.79225373781761
5.84,9.0,7.0,5.08,10.92,1.0798209735162934,0.489173919950677,0.13046063369027527,47.79758765233811,0.0,-7.9216407787808505,0.0,True,47.79758765233811
6.5,7.6,3.5,5.08,10.92,1.0092583197620169,1.0265629975371038e-23,0.17168599621258407,47.89572828136365,0.0,7.264342501882505,0.0,True,47.89572828136365
6.5,7.6,5.4,5.08,10.92,1.0092583197620169,2.7559409319771657e-17,0.17168599621258407,47.89572828136365,0.0,7.320347056343969,0.0,True,47.89572828136365
6.5,7.6,7.0,5.08,10.92,1.0092583197620169,1.705024150619156e-18,0.17168599621258407,47.89572828136365,0.0,7.367508786416781,0.0,True,47.89572828136365
6.5,9.0,3.5,5.08,10.92,1.0685166177898149,0.49246685775519833,0.07610628720445745,48.0392170204278,0.0,-7.875903706623832,0.0,True,48.0392170204278
5.84,9.0,5.4,3.0,9.0,1.0824671491758253,0.48902638013047584,0.16704213940741108,48.14526997531145,0.0,-7.936656868495659,0.0,True,48.14526997531145
5.0,5.0,7.0,3.0,9.0,1.138891239880483,0.5118213134771824,0.41109160988730964,48.16108420398625,0.0,-8.265899910144986,0.0,True,48.16108420398625
6.5,7.6,3.5,3.0,9.0,1.0132223443455257,3.1317426913810826e-17,0.22433191891654536,48.16831753497075,0.0,7.290412647832626,0.0,True,48.16831753497075
6.5,7.6,5.4,3.0,9.0,1.0132223443455257,3.1832415552814716e-18,0.22433191891654536,48.16831753497075,0.0,7.386029786537707,0.0,True,48.16831753497075
6.5,7.6,7.0,3.0,9.0,1.0132223443455257,1.2450495489181665e-20,0.22433191891654536,48.16831753497075,0.0,7.466549482289354,0.0,True,48.16831753497075
5.84,7.6,5.4,5.08,10.92,1.0826210951282311,0.4885902544067665,0.16493797160357115,48.2178734978988,0.0,-7.9529674910971915,0.0,True,48.2178734978988
5.84,9.0,3.5,3.0,12.5,1.040757185164162,4.074339055154564e-20,0.3500946889175023,48.231213556673744,0.0,7.212405236174495,0.0,True,48.231213556673744
5.84,9.0,5.4,3.0,12.5,1.040757185164162,1.230694837917577e-18,0.3500946889175023,48.231213556673744,0.0,7.4452811894701565,0.0,True,48.231213556673744
5.84,9.0,7.0,3.0,12.5,1.040757185164162,1.8873840015294778e-20,0.3500946889175023,48.231213556673744,0.0,7.641387255403345,0.0,True,48.231213556673744
5.0,5.0,7.0,5.08,12.5,1.1324182240979732,0.49779541546125344,0.36113835918552817,48.23530362384573,0.0,-8.321350551993703,0.0,True,48.23530362384573
5.0,7.6,5.4,3.0,12.5,1.1394755250288908,0.4854312314070829,0.39546595069968404,48.3982864150913,0.0,-8.205576468447116,0.0,True,48.3982864150913
6.5,7.6,3.5,7.0,12.5,1.0688372573182903,0.4923591318444339,0.08083200072519348,48.40543258788416,0.0,-7.872333892036859,0.0,True,48.40543258788416
5.84,9.0,3.5,5.08,12.5,1.0828113004706283,0.48466586494195596,0.16718336873521045,48.417261949561166,0.0,-7.875659677808047,0.0,True,48.417261949561166
6.5,5.0,3.5,3.0,9.0,1.025388080425355,1.830360624984722e-18,0.35746511831875905,48.46789767603926,0.0,7.416423402302647,0.0,True,48.46789767603926
6.5,5.0,5.4,3.0,9.0,1.025388080425355,1.268968199684033e-22,0.35746511831875905,48.46789767603926,0.0,7.659207892850471,0.0,True,48.46789767603926
6.5,5.0,7.0,3.0,9.0,1.025388080425355,1.1935528210435874e-23,0.35746511831875905,48.46789767603926,0.0,7.863657990153902,0.0,True,48.46789767603926
5.0,9.0,5.4,3.0,12.5,1.1274982559360434,0.4798321752344564,0.33671182159728774,48.469898875942945,0.0,-8.086532697233277,0.0,True,48.469898875942945
5.0,9.0,7.0,3.0,10.92,1.1189424600402889,0.4873319236313592,0.29232647526777333,48.50212993968325,0.0,-8.115610968778245,0.0,True,48.50212993968325
5.84,5.0,3.5,5.08,10.92,1.0902631176593867,0.4867745548866605,0.25084036165539025,48.62920101257907,0.0,-7.949810928899403,0.0,True,48.62920101257907
5.84,5.0,7.0,5.08,9.0,1.0859245799405528,0.4949870312469319,0.1973894558177819,48.71339740008178,0.0,-7.8938034257926155,0.0,True,48.71339740008178
6.5,5.0,3.5,5.08,9.0,1.0708573320325263,0.4931113463253802,0.12875569708420265,48.92011784310162,0.0,-7.897022619954841,0.0,True,48.92011784310162
6.5,5.0,3.5,7.0,12.5,1.0141765779898377,2.879490158552219e-17,0.2182988601791851,49.0071853100711,0.0,7.26974870488677,0.0,True,49.0071853100711
6.5,5.0,5.4,7.0,12.5,1.0141765779898377,4.982868491401939e-18,0.2182988601791851,49.0071853100711,0.0,7.36029205036228,0.0,True,49.0071853100711
6.5,5.0,7.0,7.0,12.5,1.0141765779898377,6.695324601330943e-20,0.2182988601791851,49.0071853100711,0.0,7.436539078131131,0.0,True,49.0071853100711
6.5,5.0,3.5,5.08,10.92,1.0194180664656194,1.9412798013927046e-17,0.27864139081385664,49.06207052891511,0.0,7.3123464000778435,0.0,True,49.06207052891511
6.5,5.0,5.4,5.08,10.92,1.0194180664656194,1.6810448438207943e-19,0.27864139081385664,49.06207052891511,0.0,7.459864346959736,0.0,True,49.06207052891511
6.5,5.0,7.0,5.08,10.92,1.0194180664656194,4.1864960159720025e-24,0.27864139081385664,49.06207052891511,0.0,7.584089986439225,0.0,True,49.06207052891511
5.84,5.0,3.5,3.0,9.0,1.101898140774663,0.49167254379042186,0.3520121440640088,49.133321291463325,0.0,-8.047820541497396,0.0,True,49.133321291463325
5.0,7.6,7.0,3.0,10.92,1.133169433886851,0.49582742633678994,0.35798696784480943,49.18251476738379,0.0,-8.238647681050587,0.0,True,49.18251476738379
5.84,5.0,5.4,7.0,12.5,1.0875159995882246,0.48992796243117304,0.20484750690280185,49.25634660977214,0.0,-7.995177635006894,0.0,True,49.25634660977214
5.0,5.0,7.0,3.0,10.92,1.1645023877835228,0.5255992801698601,0.49408610456603785,49.27225716446218,0.0,-8.619096527772303,0.0,True,49.27225716446218
6.5,5.0,3.5,3.0,10.92,1.0410758630611785,5.597315221341376e-22,0.4541104176220534,49.467389658260956,0.0,7.501299076880884,0.0,True,49.467389658260956
6.5,5.0,5.4,3.0,10.92,1.0410758630611785,2.0256680437023285e-17,0.4541104176220534,49.467389658260956,0.0,7.893109992527348,0.0,True,49.467389658260956
6.5,5.0,7.0,3.0,10.92,1.0410758630611785,9.965767087654531e-20,0.4541104176220534,49.467389658260956,0.0,8.22305602675595,0.0,True,49.467389658260956
5.0,5.0,7.0,3.0,12.5,1.1825554628834953,0.5348729874367549,0.5448974370760675,49.65213533590702,0.0,-8.877640654109406,0.0,True,49.65213533590702
6.5,9.0,7.0,7.0,12.5,1.069619146958793,0.49362580191719624,0.08389489212071355,49.65398920167145,0.0,-7.881705892654988,0.0,True,49.65398920167145
5.84,7.6,3.5,5.08,12.5,1.089311465021591,0.4841409514577944,0.22266962710132332,49.69132488196236,0.0,-7.885736426959147,0.0,True,49.69132488196236
6.5,5.0,3.5,3.0,12.5,1.0524431004265677,3.971493682165723e-23,0.5126399489603859,49.8276480346191,0.0,7.560125604577777,0.0,True,49.8276480346191
6.5,5.0,5.4,3.0,12.5,1.0524431004265677,6.456089700526731e-21,0.5126399489603859,49.8276480346191,0.0,8.059445067390982,0.0,True,49.8276480346191
6.5,5.0,7.0,3.0,12.5,1.0524431004265677,1.0188990936331015e-18,0.5126399489603859,49.8276480346191,0.0,8.479924615023153,0.0,True,49.8276480346191
6.5,5.0,5.4,7.0,10.92,1.0714620437789508,0.4942423501483974,0.12205073687847623,49.91157699649371,0.0,-7.902686491968975,0.0,True,49.91157699649371
5.84,7.6,5.4,3.0,9.0,1.0921010013453627,0.49282263662043496,0.24458501730498838,50.132013748417,0.0,-7.98726384052617,0.0,True,50.132013748417
5.84,7.6,7.0,5.08,10.92,1.0875617042749843,0.49263956428426253,0.19374330512000038,50.18352184758192,0.0,-7.958236604936907,0.0,True,50.18352184758192
6.5,9.0,3.5,5.08,12.5,1.015374566298803,2.5464718761498005e-17,0.20985270522300004,50.18732675464848,0.0,7.242868319777017,0.0,True,50.18732675464848
6.5,9.0,5.4,5.08,12.5,1.015374566298803,5.8366992606289885e-18,0.20985270522300004,50.18732675464848,0.0,7.326540819766899,0.0,True,50.18732675464848
6.5,9.0,7.0,5.08,12.5,1.015374566298803,9.649635055746173e-20,0.20985270522300004,50.18732675464848,0.0,7.397001872389957,0.0,True,50.18732675464848
6.5,9.0,3.5,3.0,9.0,1.0721072015800135,0.49246277064812444,0.13646829378472647,50.219210932564266,0.0,-7.885482283402378,0.0,True,50.219210932564266
5.84,5.0,3.5,3.0,10.92,1.1198677039720832,0.4940167717533047,0.4465763542590723,50.27792945671718,0.0,-8.132790072031346,0.0,True,50.27792945671718
5.0,9.0,7.0,3.0,12.5,1.1377505065837932,0.4914001060407997,0.3585397468224625,50.33769808979786,0.0,-8.243850166217495,0.0,True,50.33769808979786
5.84,9.0,3.5,3.0,10.92,1.0934267416692833,0.4841165911914307,0.2539767182282552,50.34933638111791,0.0,-7.8980766412675845,0.0,True,50.34933638111791
5.0,7.6,7.0,3.0,12.5,1.1521753717904117,0.5016455066690434,0.418758600518252,50.38079976388525,0.0,-8.408413533156871,0.0,True,50.38079976388525
5.84,9.0,5.4,5.08,12.5,1.0879500866546383,0.4880056795280936,0.1957424389825978,50.39612709751284,0.0,-7.961328306012236,0.0,True,50.39612709751284
5.84,5.0,3.5,5.08,12.5,1.1030020514986159,0.4863128567389888,0.3284656125662999,50.401667346497206,0.0,-7.9676077571751005,0.0,True,50.401667346497206
6.5,9.0,5.4,5.08,10.92,1.0713371737480357,0.4935354433273692,0.11352969476414121,50.473281728274756,0.0,-7.894229222734707,0.0,True,50.473281728274756
5.84,9.0,7.0,3.0,9.0,1.0883513978680475,0.49372559070035815,0.20250433034188076,50.50647319952369,0.0,-7.903371514471118,0.0,True,50.50647319952369
6.5,5.0,3.5,5.08,12.5,1.0315361587558358,4.910117620485776e-19,0.3547498640879003,50.51145264172089,0.0,7.335675077344985,0.0,True,50.51145264172089
6.5,5.0,7.0,5.08,12.5,1.0315361587558358,1.0641749940852187e-22,0.3547498640879003,50.51145264172089,0.0,7.776141208591327,0.0,True,50.51145264172089
5.84,5.0,5.4,5.08,10.92,1.0981156717566671,0.49562677796773735,0.2844399285661443,50.54742234239217,0.0,-8.073709116464485,0.0,True,50.54742234239217
6.5,7.6,5.4,7.0,12.5,1.071450985300806,0.49340444631404945,0.1132912805701618,50.57062847917413,0.0,-7.9007275501753815,0.0,True,50.57062847917413
6.5,7.6,3.5,5.08,10.92,1.0728171652385623,0.49217295291189717,0.14171264877767198,50.66387558914807,0.0,-7.88157914363583,0.0,True,50.66387558914807
5.84,5.0,3.5,3.0,12.5,1.1328787302278058,0.4955227330541878,0.5040497224554488,50.67730383575166,0.0,-8.191644979555953,0.0,True,50.67730383575166
6.5,7.6,3.5,5.08,12.5,1.0211485244739986,2.181429544486575e-17,0.25923444286123454,50.74414997144509,0.0,7.255154529422277,0.0,True,50.74414997144509
6.5,7.6,5.4,5.08,12.5,1.0211485244739986,2.9746623286583027e-19,0.25923444286123454,50.74414997144509,0.0,7.382839272516869,0.0,True,50.74414997144509
6.5,7.6,7.0,5.08,12.5,1.0211485244739986,9.13125059690421e-23,0.25923444286123454,50.74414997144509,0.0,7.490363266701788,0.0,True,50.74414997144509
6.5,7.6,3.5,3.0,10.92,1.0302790404763036,9.272168502301674e-19,0.33900830325417075,50.74969837621216,0.0,7.312615031581529,0.0,True,50.74969837621216
6.5,7.6,5.4,3.0,10.92,1.0302790404763036,2.07669654755501e-23,0.33900830325417075,50.74969837621216,0.0,7.530975627964546,0.0,True,50.74969837621216
6.5,7.6,7.0,3.0,10.92,1.0302790404763036,3.97212019549665e-23,0.33900830325417075,50.74969837621216,0.0,7.71485823544498,0.0,True,50.74969837621216
6.5,9.0,3.5,3.0,10.92,1.023456270847955,1.1230889773971456e-17,0.2805887786140091,50.75547131764778,0.0,7.2678982001170365,0.0,True,50.75547131764778
6.5,9.0,5.4,3.0,10.92,1.023456270847955,4.8481659527424244e-20,0.2805887786140091,50.75547131764778,0.0,7.417485319216829,0.0,True,50.75547131764778
6.5,9.0,7.0,3.0,10.92,1.023456270847955,9.399545295196285e-18,0.2805887786140091,50.75547131764778,0.0,7.543453419511391,0.0,True,50.75547131764778
5.84,7.6,3.5,3.0,10.92,1.1023755400604913,0.4852484256925863,0.3187321124751905,50.86379504861333,0.0,-7.941342371389478,0.0,True,50.86379504861333
5.84,5.0,7.0,7.0,12.5,1.0929191858597782,0.4955605920081181,0.22972598461330018,50.941280570101654,0.0,-8.034339234302754,0.0,True,50.941280570101654
6.5,5.0,5.4,5.08,9.0,1.0753869023184772,0.4968312221579153,0.17411098223542054,51.20174336829407,0.0,-7.901608632746387,0.0,True,51.20174336829407
5.84,5.0,5.4,3.0,9.0,1.1151827601073123,0.5100592514278203,0.3960985710443653,51.48648194817035,0.0,-8.20135723855239,0.0,True,51.48648194817035
5.84,7.6,5.4,5.08,12.5,1.0959372889471597,0.49030730297318004,0.2506071448397307,51.56911862217527,0.0,-8.012690470241788,0.0,True,51.56911862217527
6.5,7.6,3.5,3.0,12.5,1.0438024509932002,2.5533562319279848e-22,0.40729918515551977,51.842196817986306,0.0,7.326911385107664,0.0,True,51.842196817986306
6.5,7.6,5.4,3.0,12.5,1.0438024509932002,6.632464072502531e-24,0.40729918515551977,51.842196817986306,0.0,7.64210737494153,0.0,True,51.842196817986306
6.5,7.6,7.0,3.0,12.5,1.0438024509932002,1.8816514581309328e-19,0.40729918515551977,51.842196817986306,0.0,7.9075355769068905,0.0,True,51.842196817986306
