a,rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable
0.1,4.5,5.0,5.0,5.0,8.0,1.1226362795424712e-19,-1.6079653733253536,2.61597040113334,-96.77066835033152,0.0,63.45010907141911,0.0,True
0.1,4.5,5.0,5.0,5.0,10.0,4.848573773977938e-30,3.6666775497626526e-20,1.0,-10.0,0.0,-8.12,0.0,False
0.1,4.5,5.0,5.0,5.0,10.0,4.670497236794788e-17,0.5123140996718918,1.1312328683613107,-15.673502499089508,0.0,9.690659669688184,0.0,True
0.1,4.5,5.0,5.0,5.0,10.0,1.054625321724806,-4.715486195623453e-25,0.1658240730826369,11.420651500170838,0.0,-19.489084113886854,0.0,True
0.1,4.5,5.0,5.0,5.0,10.0,2.205662979607001e-25,-1.866975326809344,2.7427984354574284,-113.43157428070401,0.0,71.1081801540672,0.0,True
0.1,4.5,5.0,5.0,5.0,12.0,3.341751011930054e-30,3.342148948012349e-20,1.0,-10.0,0.0,-8.12,0.0,False
0.1,4.5,5.0,5.0,5.0,12.0,1.5159745290113932e-18,0.5259785668241679,1.115272271982669,-15.47044424876597,0.0,9.472038170147396,0.0,True
0.1,4.5,5.0,5.0,5.0,12.0,1.1033346938601136,3.639619623237927e-24,0.2391578458278808,14.586425343759444,0.0,-19.955500186945873,0.0,True
0.1,4.5,5.0,5.0,5.0,12.0,-2.672845636163449e-27,-2.111263222509741,2.857263497800923,-130.49300600481115,0.0,78.43405048196509,0.0,True
0.1,4.5,5.0,7.0,1.0,8.0,2.5569277523447186e-24,0.3476502122487059,1.1057530863169989,-8.66077227143662,0.0,7.8354012290149715,0.0,True
0.1,4.5,5.0,7.0,1.0,8.0,1.162418505509242,-8.439527697990165e-21,0.40884265789672647,15.078583671242702,0.0,-19.85455194199707,0.0,True
0.1,4.5,5.0,7.0,1.0,8.0,1.1957437737394643e-25,-9.976332442328239e-26,1.0,-6.0,0.0,-6.119999999999999,0.0,False
0.1,4.5,5.0,7.0,1.0,8.0,3.1512100585175897,2.5453011901019926,2.324308765397979,942.4826669818298,0.0,63.906807874929314,0.0,True
