a,rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable
0.05,4.5,5.0,5.0,3.0,12.0,7.005256329705673e-18,0.5259785668241679,1.115272271982669,-12.982779767459201,0.0,9.472038170147396,0.0,True
0.05,4.5,5.0,5.0,3.0,12.0,1.1738269096249,-5.044750390014914e-18,0.368476427026876,17.00211171580372,0.0,-20.501662854120866,0.0,True
0.05,4.5,5.0,5.0,3.0,12.0,1.4523482098841206e-22,-2.1112632225097405,2.857263497800923,-114.16509661307995,0.0,78.43405048196502,0.0,True
0.05,4.5,5.0,5.0,5.0,8.0,2.1315334983799566e-30,4.394872673429856e-20,1.0,-10.0,0.0,-8.12,0.0,False
0.05,4.5,5.0,5.0,5.0,8.0,-3.6960026675776934e-25,0.4938606134207713,1.1524364409302128,-15.954222931991172,0.0,9.99291743715418,0.0,True
0.05,4.5,5.0,5.0,5.0,8.0,1.0058316203860538,1.9769809122078235e-22,0.05153382946709262,6.590211896901038,0.0,-19.025150226227627,0.0,True
0.05,4.5,5.0,5.0,5.0,8.0,2.0437613452267948e-21,-1.6079653733253538,2.6159704011333402,-96.77066835033156,0.0,63.45010907141916,0.0,True
0.05,4.5,5.0,5.0,5.0,10.0,1.2086308782951313e-30,3.685250097115812e-20,1.0,-10.0,0.0,-8.12,0.0,False
0.05,4.5,5.0,5.0,5.0,10.0,4.800806059258533e-17,0.5123140996718915,1.1312328683613104,-15.6735024990895,0.0,9.690659669688166,0.0,True
0.05,4.5,5.0,5.0,5.0,10.0,1.054702022163901,-5.16885072082979e-25,0.1657027333325336,11.386647869732395,0.0,-19.490231700836873,0.0,True
0.05,4.5,5.0,5.0,5.0,12.0,8.270830914532532e-31,3.358365888544937e-20,1.0,-10.0,0.0,-8.12,0.0,False
0.05,4.5,5.0,5.0,5.0,12.0,1.6701177750042717e-18,0.5259785668241679,1.115272271982669,-15.47044424876597,0.0,9.472038170147396,0.0,True
0.05,4.5,5.0,5.0,5.0,12.0,1.1035703530233716,5.451746817108556e-24,0.23883279745491937,14.517445470353552,0.0,-19.959319490121242,0.0,True
0.05,4.5,5.0,5.0,5.0,12.0,-2.034077844112379e-26,-2.1112632225097405,2.857263497800923,-130.4930060048111,0.0,78.43405048196502,0.0,True
0.05,4.5,5.0,7.0,1.0,8.0,1.7004172913355737e-24,0.34765021224870585,1.1057530863169989,-8.66077227143662,0.0,7.83540122901497,0.0,True
0.05,4.5,5.0,7.0,1.0,8.0,1.1630455053790063,-2.9190918665867215e-20,0.40820475418274016,14.973988611736,0.0,-19.866730008994764,0.0,True
0.05,4.5,5.0,7.0,1.0,8.0,1.01138701412611e-19,1.5444308138734092e-17,1.0,-6.0,0.0,-6.119999999999999,0.0,False
