rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable
4.5,5.0,9.0,3.0,10.0,3.2257697653152884e-20,9.019880082052103e-23,1.0,-40.49,0.0,22.119999999999997,0.0,True
4.5,5.0,9.0,3.0,10.0,1.045734135985826,7.864852095841717e-22,0.39854206425868777,36.51026793442508,0.0,8.152196676330952,0.0,True
4.5,5.0,9.0,3.0,10.0,1.1851396445439728,0.5354287319615173,0.48550974692052873,49.161596666961415,0.0,-8.477533070196474,0.0,True
4.5,5.0,9.0,3.0,12.0,3.636949655977713e-20,1.2293435113109461e-22,1.0,-40.49,0.0,22.119999999999997,0.0,True
4.5,5.0,9.0,3.0,12.0,1.0662606931433933,1.8227772244143525e-17,0.4789153948679614,37.194550309336094,0.0,8.533305184379433,0.0,True
4.5,5.0,9.0,3.0,12.0,1.2142730433574733,0.5523714133166845,0.5530419144341527,49.87767456815691,0.0,-8.963201689214703,0.0,True
4.5,5.0,9.0,5.0,8.0,1.6261377660601964e-20,2.0795761225730336e-22,1.0,-42.49,0.0,22.119999999999997,0.0,True
4.5,5.0,9.0,5.0,8.0,1.001289870340672,2.3233982221468062e-17,0.06007993333108752,30.273293061560686,0.0,7.287385169487597,0.0,True
4.5,5.0,9.0,5.0,8.0,1.0959952365111743,0.4757235059032992,0.12847174977580644,38.301718005412184,0.0,-7.848630144304045,0.0,True
4.5,5.0,9.0,5.0,10.0,1.7859783833119215e-20,2.493418990556963e-22,1.0,-42.49,0.0,22.119999999999997,0.0,True
4.5,5.0,9.0,5.0,10.0,1.0178222859042751,1.564004280140796e-19,0.22302834573744712,35.25705461385109,0.0,7.5072958837735255,0.0,True
4.5,5.0,9.0,5.0,10.0,1.1221287021355524,0.4888069904089864,0.2706594283681074,44.136203664986255,0.0,-8.054871766132468,0.0,True
4.5,5.0,9.0,5.0,12.0,1.9007115654472942e-20,2.8076081527190704e-22,1.0,-42.49,0.0,22.119999999999997,0.0,True
4.5,5.0,9.0,5.0,12.0,1.0382640539026358,2.4943045027002917e-23,0.3262548464835403,37.49596200840316,0.0,7.771725386771924,0.0,True
4.5,5.0,9.0,5.0,12.0,1.1492401787435456,0.501604368912206,0.3632345894097989,46.86817099751597,0.0,-8.364430460953141,0.0,True
4.5,7.0,5.0,1.0,8.0,5.62953356288805e-20,1.8151351670450302e-20,1.0,-40.49,0.0,18.119999999999997,0.0,True
4.5,7.0,5.0,1.0,8.0,1.0432760409226953,8.521087746777572e-20,0.3877609951206249,36.391833660738506,0.0,7.504507295939184,0.0,True
4.5,7.0,5.0,1.0,8.0,1.1426071841494327,0.48224351578580027,0.41097671810908953,43.25975257813277,0.0,-8.21908467349462,0.0,True
4.5,7.0,5.0,1.0,10.0,5.783215561985377e-20,1.8705877316455156e-20,1.0,-40.49,0.0,18.119999999999997,0.0,True
4.5,7.0,5.0,1.0,10.0,1.0683629525465246,1.9145112821806358e-21,0.48637027073173267,37.240206404692955,0.0,7.6255937207708175,0.0,True
