a,rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag
0.1,4.0,1.0,3.0,7.0,14.0,0.879278883168221,2.7835244606138223e-28,0.613434322807223,-1.3676931870686042,0.0,13.676787671748555,0.0
0.1,4.0,1.0,5.0,0.5,6.0,8.769971610472503e-21,-1.2384120583225835e-25,1.0,-1.3999999560000003,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,0.5,8.0,8.836980106334617e-21,-1.2411419792778348e-25,1.0,-1.3999999560000007,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,0.5,10.0,8.877369481759345e-21,-1.2427584970210766e-25,1.0,-1.3999999560000005,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,0.5,12.0,8.904372506089423e-21,-1.2438270337691018e-25,1.0,-1.3999999560000005,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,0.5,14.0,8.92369831084634e-21,-1.2445859426118277e-25,1.0,-1.3999999560000005,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,1.0,6.0,8.80003536462774e-21,-1.239582777209738e-25,1.0,-1.3999999560000005,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,1.0,8.0,8.859649469639321e-21,-1.242005566264898e-25,1.0,-1.3999999560000005,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,1.0,10.0,8.895563719190265e-21,-1.243441508816554e-25,1.0,-1.3999999560000005,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,1.0,12.0,8.919567204057879e-21,-1.244392548430532e-25,1.0,-1.3999999560000007,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,1.0,14.0,8.936742106981508e-21,-1.2450683803591769e-25,1.0,-1.3999999560000005,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,3.0,6.0,8.921062177514807e-21,-1.24418137406399e-25,1.0,-1.3999999560000005,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,3.0,6.0,0.47472409345908134,1.3815211332165947e-25,0.8873185175447267,0.6858197576472639,0.0,16.88990203265505,0.0
0.1,4.0,1.0,5.0,3.0,6.0,0.8792788831682216,-5.9355438404283754e-21,0.6134343228072225,-1.367693187068606,0.0,14.429391008544469,0.0
0.1,4.0,1.0,5.0,3.0,8.0,8.950764444048835e-21,-1.245416280344331e-25,1.0,-1.3999999560000003,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,3.0,8.0,0.5211548409751002,-4.9109335323780706e-21,0.8981491118980818,0.4861714865743599,0.0,16.952373252295445,0.0
0.1,4.0,1.0,5.0,3.0,8.0,0.7827944090719212,2.1927463830453545e-28,0.7702123424221532,-0.7499001772205215,0.0,15.63268748661015,0.0
0.1,4.0,1.0,5.0,3.0,10.0,8.968620670359086e-21,-1.2461530024740976e-25,1.0,-1.3999999560000003,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,3.0,10.0,0.5853027603847631,-2.4361429794350913e-29,0.897226203605793,0.20354293464737092,0.0,16.89156547321194,0.0
0.1,4.0,1.0,5.0,3.0,10.0,0.6817371141782228,1.8791733077494295e-34,0.8605703521455846,-0.23852458229471335,0.0,16.47898005905232,0.0
0.1,4.0,1.0,5.0,3.0,12.0,8.980540472232945e-21,-1.2466416956419061e-25,1.0,-1.3999999560000003,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,3.0,14.0,8.98906168462227e-21,-1.2469860827308417e-25,1.0,-1.3999999560000007,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,5.0,6.0,9.043331427394935e-21,-1.248640502775389e-25,1.0,-1.399999956,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,5.0,6.0,0.4134387096594993,-5.363116223647099e-24,0.8575570277959068,0.9402896947458295,0.0,16.67053078909351,0.0
0.1,4.0,1.0,5.0,5.0,6.0,0.9906916557567559,-8.606471687100334e-23,0.1821083693449479,-2.8969368335031884,0.0,12.559529391705693,0.0
0.1,4.0,1.0,5.0,5.0,8.0,9.04257810940666e-21,-1.2487445646221441e-25,1.0,-1.3999999560000003,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,5.0,8.0,0.44604152309495515,-1.8592854343702093e-25,0.8756543497969579,0.8064936051535121,0.0,16.806627320551264,0.0
0.1,4.0,1.0,5.0,5.0,8.0,0.9405409292008823,-5.824001584246315e-21,0.44711422531121303,-1.9497455276108437,0.0,13.464938763946707,0.0
0.1,4.0,1.0,5.0,5.0,10.0,9.04212574500917e-21,-1.2488092450533964e-25,1.0,-1.3999999560000005,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,5.0,10.0,0.4747240934590814,1.7542354777015306e-25,0.8873185175447267,0.6858197418357751,0.0,16.88990203265505,0.0
0.1,4.0,1.0,5.0,5.0,10.0,0.8792788831682211,-9.013626268896828e-24,0.6134343228072229,-1.3676931870686047,0.0,14.42939100854447,0.0
0.1,4.0,1.0,5.0,5.0,12.0,9.04182463995709e-21,-1.248851923660964e-25,1.0,-1.3999999560000003,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,5.0,12.0,0.5022102445627239,-4.5743407520621226e-23,0.8949103626067705,0.56818727051207,0.0,16.93768345829453,0.0
0.1,4.0,1.0,5.0,5.0,12.0,0.820203881829505,3.425983622403989e-27,0.7196939967632547,-0.9660400337160636,0.0,15.21197365193688,0.0
0.1,4.0,1.0,5.0,5.0,14.0,9.041609060048912e-21,-1.2488817524639427e-25,1.0,-1.3999999560000005,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,5.0,14.0,0.5312205967226137,1.0615872705620704e-28,0.8992159562920251,0.4423145182082218,0.0,16.954122010487982,0.0
0.1,4.0,1.0,5.0,5.0,14.0,0.7643354951664104,-1.0868404182868731e-31,0.7913540181531136,-0.6501425090012334,0.0,15.818891304648643,0.0
0.1,4.0,1.0,5.0,7.0,6.0,9.166851343665088e-21,-1.2529677438041965e-25,1.0,-1.3999999560000003,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,7.0,6.0,0.378959552715771,5.5520978657154014e-21,0.8324546003063733,1.0764350677497503,0.0,16.478631523136265,0.0
0.1,4.0,1.0,5.0,7.0,8.0,9.135095817345176e-21,-1.2520024985309487e-25,1.0,-1.3999999560000003,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,7.0,8.0,0.40823762300872013,9.42638984894467e-24,0.8541742877651664,0.9612241900981744,0.0,16.644741550134185,0.0
0.1,4.0,1.0,5.0,7.0,8.0,0.995005425598144,1.159331585324384e-22,0.13371867765147427,-3.078910647863098,0.0,12.47677680280668,0.0
0.1,4.0,1.0,5.0,7.0,10.0,9.116081618956708e-21,-1.2514196042777002e-25,1.0,-1.3999999560000005,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,7.0,10.0,0.4327467143501287,-5.323400133905229e-24,0.8689111968534177,0.8615459168474355,0.0,16.756453616988377,0.0
0.1,4.0,1.0,5.0,7.0,10.0,0.9649566218941042,2.0050269543309028e-28,0.348201102503903,-2.295492833042851,0.0,13.03717535894308,0.0
0.1,4.0,1.0,5.0,7.0,12.0,9.103421474278742e-21,-1.251031151911637e-25,1.0,-1.3999999560000005,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,7.0,12.0,0.45450144946344206,-1.7200580290053365e-18,0.8794999189207843,0.7711530866910926,0.0,16.834737445710694,0.0
0.1,4.0,1.0,5.0,7.0,12.0,0.9232278711524157,-5.9612203314458055e-25,0.5027960071243043,-1.7566263175823114,0.0,13.753280213166974,0.0
0.1,4.0,1.0,5.0,7.0,14.0,9.094387060538916e-21,-1.2507508597712508e-25,1.0,-1.3999999560000005,0.0,18.1199998688,0.0
0.1,4.0,1.0,5.0,7.0,14.0,0.47472409345908134,1.9453308998303778e-25,0.8873185175447267,0.6858197523767675,0.0,16.88990203265505,0.0
0.1,4.0,1.0,5.0,7.0,14.0,0.879278883168221,1.0933493573777858e-29,0.613434322807223,-1.3676931870686042,0.0,14.42939100854447,0.0
0.1,4.0,1.0,7.0,0.5,6.0,8.652994317223636e-21,-8.42109956177243e-26,1.0,-1.3999999560000003,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,0.5,8.0,8.748889813962338e-21,-8.483807840761678e-26,1.0,-1.3999999560000003,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,0.5,10.0,8.806810733170502e-21,-8.521181358741688e-26,1.0,-1.3999999560000003,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,0.5,12.0,8.845583764154869e-21,-8.545987490499791e-26,1.0,-1.3999999560000005,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,0.5,14.0,8.873358534263967e-21,-8.563640564370044e-26,1.0,-1.3999999560000007,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,1.0,6.0,8.682751564207315e-21,-8.439531327637798e-26,1.0,-1.3999999560000003,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,1.0,8.0,8.771386157982422e-21,-8.497505670823742e-26,1.0,-1.3999999560000005,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,1.0,10.0,8.824892990218204e-21,-8.532092599285817e-26,1.0,-1.3999999560000005,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,1.0,12.0,8.860700812966702e-21,-8.555049376074122e-26,1.0,-1.3999999560000005,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,1.0,14.0,8.886345431439763e-21,-8.571382802746481e-26,1.0,-1.3999999560000003,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,3.0,6.0,8.80254815797902e-21,-8.512807723492283e-26,1.0,-1.3999999560000005,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,3.0,6.0,0.47472409345908123,1.776204341791514e-24,0.8873185175447268,0.6858197471062708,0.0,18.4645703358106,0.0
0.1,4.0,1.0,7.0,3.0,6.0,0.879278883168221,3.631049709534542e-27,0.613434322807223,-1.3676931870686042,0.0,15.181994345340383,0.0
0.1,4.0,1.0,7.0,3.0,8.0,8.86180501628562e-21,-8.552117494401182e-26,1.0,-1.3999999560000007,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,3.0,8.0,0.5211548409751002,-9.23665253334943e-21,0.8981491118980818,0.4861714865743599,0.0,18.565716906702075,0.0
0.1,4.0,1.0,7.0,3.0,8.0,0.7827944090719211,3.0306177937677426e-27,0.7702123424221532,-0.7499001685297575,0.0,16.81914159144899,0.0
0.1,4.0,1.0,7.0,3.0,10.0,8.897503938363874e-21,-8.575571777412721e-26,1.0,-1.3999999560000005,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,3.0,10.0,0.5853027603847629,-6.357507987190633e-29,0.8972262036057931,0.20354292814920485,0.0,18.50159519408567,0.0
0.1,4.0,1.0,7.0,3.0,10.0,0.6817371141782227,1.0578533098326412e-33,0.8605703521455847,-0.23852458229471352,0.0,17.96014272103627,0.0
0.1,4.0,1.0,7.0,3.0,12.0,8.9213629291572e-21,-8.591168882548742e-26,1.0,-1.3999999560000005,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,3.0,14.0,8.938435747168807e-21,-8.602301219850487e-26,1.0,-1.3999999560000005,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,5.0,6.0,8.923578252527453e-21,-8.585299418450228e-26,1.0,-1.399999956,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,5.0,6.0,0.4134387096594992,-9.708522401822892e-24,0.8575570277959069,0.9402896855656452,0.0,18.141338900937814,0.0
0.1,4.0,1.0,7.0,5.0,6.0,0.9906916557567561,-1.3288718198032742e-22,0.18210836934494756,-2.8969368293786073,0.0,12.625856308076644,0.0
0.1,4.0,1.0,7.0,5.0,8.0,8.952919889720938e-21,-8.60623520139209e-26,1.0,-1.3999999560000005,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,5.0,8.0,0.4460415230949551,2.555147280955683e-25,0.8756543497969579,0.8064936150576237,0.0,18.34016840118793,0.0
0.1,4.0,1.0,7.0,5.0,8.0,0.9405409292008821,-1.3780265829444595e-23,0.44711422531121336,-1.949745519779266,0.0,13.864761024898002,0.0
0.1,4.0,1.0,7.0,5.0,10.0,8.970560435148813e-21,-8.618754670476981e-26,1.0,-1.3999999560000005,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,5.0,10.0,0.4747240934590813,2.049925369444977e-24,0.8873185175447267,0.6858197523767674,0.0,18.464570335810595,0.0
0.1,4.0,1.0,7.0,5.0,10.0,0.879278883168221,-3.4607984875407656e-22,0.613434322807223,-1.3676931773066474,0.0,15.181994345340382,0.0
0.1,4.0,1.0,7.0,5.0,12.0,8.982335288564504e-21,-8.627093947136177e-26,1.0,-1.3999999560000005,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,5.0,12.0,0.5022102445627239,-9.809775657236403e-23,0.8949103626067705,0.56818727051207,0.0,18.539412572496495,0.0
0.1,4.0,1.0,7.0,5.0,12.0,0.820203881829505,9.344804105382324e-27,0.7196939967632547,-0.9660400337160636,0.0,16.247892549891013,0.0
0.1,4.0,1.0,7.0,5.0,14.0,8.990753204351456e-21,-8.633052620309716e-26,1.0,-1.3999999560000007,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,5.0,14.0,0.5312205967226136,1.1837061249006347e-28,0.8992159562920251,0.44231451231048824,0.0,18.571300682588344,0.0
0.1,4.0,1.0,7.0,5.0,14.0,0.7643354951664104,1.2656953455953473e-30,0.7913540181531136,-0.6501425090012334,0.0,17.0713736687428,0.0
0.1,4.0,1.0,7.0,7.0,6.0,9.04585022871087e-21,-8.65695448944033e-26,1.0,-1.3999999560000003,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,7.0,6.0,0.378959552715771,9.516497266540209e-21,0.8324546003063733,1.0764350677497503,0.0,17.86459284627875,0.0
0.1,4.0,1.0,7.0,7.0,8.0,9.044734665794917e-21,-8.659884830369314e-26,1.0,-1.3999999560000003,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,7.0,8.0,0.4082376230087202,1.4943787346915142e-23,0.8541742877651664,0.9612242036952191,0.0,18.103968977892443,0.0
0.1,4.0,1.0,7.0,7.0,8.0,0.995005425598144,-4.706311650851095e-26,0.13371867765147427,-3.078910647863098,0.0,12.512538172312402,0.0
0.1,4.0,1.0,7.0,7.0,10.0,9.044065358337604e-21,-8.661632034014863e-26,1.0,-1.3999999560000005,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,7.0,10.0,0.4327467143501287,-6.049636231481526e-24,0.8689111968534177,0.8615459168474355,0.0,18.266466953022857,0.0
0.1,4.0,1.0,7.0,7.0,10.0,0.9649566218941042,-2.1474541681725784e-29,0.348201102503903,-2.295492833042851,0.0,13.279663374512946,0.0
0.1,4.0,1.0,7.0,7.0,12.0,9.043619052391866e-21,-8.662810857215223e-26,1.0,-1.3999999560000007,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,7.0,12.0,0.4545014494634421,-1.902912248770836e-18,0.8794999189207843,0.7711530917370726,0.0,18.38177766047403,0.0
0.1,4.0,1.0,7.0,7.0,12.0,0.9232278711524157,-1.0499551215140587e-22,0.5027960071243043,-1.7566263175823114,0.0,14.258887862727267,0.0
0.1,4.0,1.0,7.0,7.0,14.0,9.043300377829706e-21,-8.663647327108669e-26,1.0,-1.3999999560000003,0.0,20.1199998688,0.0
0.1,4.0,1.0,7.0,7.0,14.0,0.47472409345908134,2.174390018829905e-24,0.8873185175447267,0.6858197523767675,0.0,18.464570335810595,0.0
0.1,4.0,1.0,7.0,7.0,14.0,0.8792788831682213,-7.117928147058408e-21,0.6134343228072228,-1.367693182187627,0.0,15.181994345340382,0.0
0.1,4.0,1.0,9.0,0.5,6.0,8.53714581451038e-21,-5.579311350887332e-26,1.0,-1.3999999560000003,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,0.5,8.0,8.661380426138889e-21,-5.664895979830408e-26,1.0,-1.3999999560000003,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,0.5,10.0,8.736573385447107e-21,-5.716107073349246e-26,1.0,-1.3999999560000005,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,0.5,12.0,8.786975210672841e-21,-5.750178622958203e-26,1.0,-1.3999999560000003,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,0.5,14.0,8.82311049273854e-21,-5.774491562576148e-26,1.0,-1.3999999560000003,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,1.0,6.0,8.566599078677398e-21,-5.598405482579174e-26,1.0,-1.3999999560000005,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,1.0,8.0,8.683704407206626e-21,-5.67916388515601e-26,1.0,-1.3999999560000005,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,1.0,10.0,8.754545530134215e-21,-5.727491630436508e-26,1.0,-1.3999999560000005,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,1.0,12.0,8.802015317147423e-21,-5.759640793812176e-26,1.0,-1.3999999560000003,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,1.0,14.0,8.836040541442063e-21,-5.782598495046854e-26,1.0,-1.3999999560000005,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,3.0,6.0,8.685173834191999e-21,-5.674567229639143e-26,1.0,-1.3999999560000005,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,3.0,6.0,0.4747240934590814,5.348091085808194e-24,0.8873185175447267,0.6858197418357751,0.0,20.03923863896614,0.0
0.1,4.0,1.0,9.0,3.0,6.0,0.8792788831682211,7.227072699689383e-28,0.6134343228072228,-1.3676931968305612,0.0,15.934597682136294,0.0
0.1,4.0,1.0,9.0,3.0,8.0,8.773432248600399e-21,-5.736093758014515e-26,1.0,-1.3999999560000003,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,3.0,8.0,0.5211548409751001,-1.3947102001779403e-20,0.8981491118980818,0.48617148657435977,0.0,20.1790605611087,0.0
0.1,4.0,1.0,9.0,3.0,8.0,0.7827944090719212,1.8646101838506929e-25,0.7702123424221532,-0.7499001772205215,0.0,18.005595696287834,0.0
0.1,4.0,1.0,9.0,3.0,10.0,8.826711888895477e-21,-5.772948353430309e-26,1.0,-1.3999999560000003,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,3.0,10.0,0.5853027603847631,-1.2198658207183697e-28,0.897226203605793,0.20354293464737092,0.0,20.1116249149594,0.0
0.1,4.0,1.0,9.0,3.0,10.0,0.6817371141782231,-4.1292034304159556e-27,0.8605703521455845,-0.2385245822947138,0.0,19.44130538302022,0.0
0.1,4.0,1.0,9.0,3.0,12.0,8.862367291095312e-21,-5.797482852029056e-26,1.0,-1.3999999560000005,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,3.0,14.0,8.887902302078758e-21,-5.814983700396505e-26,1.0,-1.3999999560000005,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,5.0,6.0,8.804974820341225e-21,-5.750413740485814e-26,1.0,-1.3999999560000003,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,5.0,6.0,0.41343870965949925,-1.5510323583217716e-23,0.8575570277959069,0.9402896763854618,0.0,19.612147012782117,0.0
0.1,4.0,1.0,9.0,5.0,6.0,0.9906916557567559,1.4595903582713396e-24,0.1821083693449479,-2.8969368335031884,0.0,12.692183224447597,0.0
0.1,4.0,1.0,9.0,5.0,8.0,8.863851813722968e-21,-5.792853840889122e-26,1.0,-1.3999999560000003,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,5.0,8.0,0.4460415230949552,8.62868236170967e-25,0.8756543497969578,0.8064936249617355,0.0,19.873709481824598,0.0
0.1,4.0,1.0,9.0,5.0,8.0,0.9405409292008821,1.3599863891435157e-24,0.44711422531121336,-1.949745519779266,0.0,14.264583285849294,0.0
0.1,4.0,1.0,9.0,5.0,10.0,8.899321675837895e-21,-5.818277502824594e-26,1.0,-1.3999999560000005,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,5.0,10.0,0.47472409345908134,6.256968598896238e-24,0.8873185175447267,0.6858197576472639,0.0,20.03923863896614,0.0
0.1,4.0,1.0,9.0,5.0,10.0,0.879278883168221,3.377953866634136e-27,0.613434322807223,-1.3676931773066474,0.0,15.934597682136298,0.0
0.1,4.0,1.0,9.0,5.0,12.0,8.923028498518048e-21,-5.835213206309162e-26,1.0,-1.3999999560000007,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,5.0,12.0,0.5022102445627237,-1.702793592817589e-22,0.8949103626067705,0.5681872593607616,0.0,20.14114168669846,0.0
0.1,4.0,1.0,9.0,5.0,12.0,0.820203881829505,2.242642190393917e-27,0.7196939967632547,-0.9660400337160636,0.0,17.28381144784515,0.0
0.1,4.0,1.0,9.0,5.0,14.0,8.939991860501333e-21,-5.847303578202443e-26,1.0,-1.3999999560000007,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,5.0,14.0,0.5312205967226137,7.653778758994936e-29,0.8992159562920251,0.4423145182082218,0.0,20.18847935468871,0.0
0.1,4.0,1.0,9.0,5.0,14.0,0.7643354951664106,5.407796041908774e-26,0.7913540181531136,-0.6501425005154049,0.0,18.323856032836957,0.0
0.1,4.0,1.0,9.0,7.0,6.0,8.92600779265424e-21,-5.825913738016891e-26,1.0,-1.399999956,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,7.0,6.0,0.3789595527157711,1.3354103571561597e-20,0.8324546003063732,1.0764350509205658,0.0,19.250554169421235,0.0
0.1,4.0,1.0,9.0,7.0,8.0,8.954967747387342e-21,-5.849397141089189e-26,1.0,-1.3999999560000003,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,7.0,8.0,0.4082376230087202,2.1042358986930243e-23,0.8541742877651664,0.9612242036952191,0.0,19.563196405650707,0.0
0.1,4.0,1.0,9.0,7.0,8.0,0.995005425598144,2.610006625049576e-26,0.13371867765147427,-3.078910647863098,0.0,12.54829954181812,0.0
0.1,4.0,1.0,9.0,7.0,10.0,8.97237877846801e-21,-5.86347014230442e-26,1.0,-1.3999999560000003,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,7.0,10.0,0.43274671435012885,-5.894446189395338e-24,0.8689111968534176,0.8615459216518898,0.0,19.77648028905733,0.0
0.1,4.0,1.0,9.0,7.0,10.0,0.9649566218941042,4.378120831560987e-25,0.348201102503903,-2.295492833042851,0.0,13.522151390082813,0.0
0.1,4.0,1.0,9.0,7.0,12.0,8.984000555002764e-21,-5.872856816704573e-26,1.0,-1.3999999560000003,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,7.0,12.0,0.45450144946344223,-1.354367554782756e-26,0.8794999189207842,0.7711530967830527,0.0,19.928817875237364,0.0
0.1,4.0,1.0,9.0,7.0,12.0,0.9232278711524159,-1.4040648737748013e-20,0.5027960071243038,-1.7566263227072563,0.0,14.764495512287548,0.0
0.1,4.0,1.0,9.0,7.0,14.0,8.992308812813003e-21,-5.879560131431809e-26,1.0,-1.3999999560000005,0.0,22.1199998688,0.0
0.1,4.0,1.0,9.0,7.0,14.0,0.47472409345908134,6.639776763790123e-24,0.8873185175447267,0.6858197523767675,0.0,20.03923863896614,0.0
0.1,4.0,1.0,9.0,7.0,14.0,0.879278883168221,2.4190752001888355e-28,0.613434322807223,-1.3676931870686042,0.0,15.934597682136298,0.0
0.1,4.0,3.0,3.0,0.5,6.0,3.08019871508522e-24,-1.6367613007392912e-25,1.0,-3.399999956,0.0,16.1199998688,0.0
0.1,4.0,3.0,3.0,0.5,8.0,3.139147874645864e-24,-1.6359898194258884e-25,1.0,-3.399999956,0.0,16.1199998688,0.0
0.1,4.0,3.0,3.0,0.5,10.0,3.1748419570624648e-24,-1.6355194919260294e-25,1.0,-3.399999956,0.0,16.1199998688,0.0
0.1,4.0,3.0,3.0,0.5,12.0,3.1987769336991952e-24,-1.6352026225241393e-25,1.0,-3.399999956,0.0,16.1199998688,0.0
0.1,4.0,3.0,3.0,0.5,12.0,4.094839832790232e-27,2.496834734271887,2.5585459225666414,-83.75182898417144,0.0,15.092865427213175,0.0
0.1,4.0,3.0,3.0,0.5,12.0,1.7957986211580273e-23,1.6387677623491241,1.671389944728689,-36.22705393852931,0.0,-8.03478022295281,0.0
0.1,4.0,3.0,3.0,0.5,14.0,3.2159375673123402e-24,-1.6349746848633612e-25,1.0,-3.399999956,0.0,16.1199998688,0.0
0.1,4.0,3.0,3.0,0.5,14.0,2.831031301017706e-21,3.051427023364412,2.995258616911128,-122.47525680508916,0.0,31.681062332951832,0.0
0.1,4.0,3.0,3.0,0.5,14.0,1.3282340967588844e-24,1.5040921799693372,1.4847771326810528,-30.13432673853272,0.0,-11.096257162681171,0.0
0.1,4.0,3.0,3.0,1.0,6.0,3.1273551436699084e-24,-1.636146020048098e-25,1.0,-3.399999956,0.0,16.1199998688,0.0
0.1,4.0,3.0,3.0,1.0,8.0,3.1748814494115324e-24,-1.6355200157789743e-25,1.0,-3.399999956,0.0,16.1199998688,0.0
0.1,4.0,3.0,3.0,1.0,10.0,3.203606931806637e-24,-1.6351393903922052e-25,1.0,-3.399999956,0.0,16.1199998688,0.0
0.1,4.0,3.0,3.0,1.0,12.0,3.2228451785251015e-24,-1.6348836268955905e-25,1.0,-3.399999956,0.0,16.1199998688,0.0
0.1,4.0,3.0,3.0,1.0,12.0,4.08761066215098e-27,2.4968347342718866,2.5585459225666405,-83.75182898417142,0.0,15.092864540159281,0.0
0.1,4.0,3.0,3.0,1.0,12.0,1.6525405341368053e-23,1.6387677623491244,1.671389944728689,-36.22705393852932,0.0,-8.03477993184918,0.0
0.1,4.0,3.0,3.0,1.0,14.0,3.236629536767707e-24,-1.6346998469565773e-25,1.0,-3.399999956,0.0,16.1199998688,0.0
0.1,4.0,3.0,3.0,1.0,14.0,2.715495010518075e-21,3.0514270233644116,2.9952586169111273,-122.47525680508907,0.0,31.681065585205783,0.0
0.1,4.0,3.0,3.0,1.0,14.0,1.4108795039248164e-24,1.5040921799693374,1.484777132681053,-30.134326738532724,0.0,-11.096257563451841,0.0
0.1,4.0,3.0,3.0,3.0,6.0,3.320354943816693e-24,-1.6335844099625465e-25,1.0,-3.399999956,0.0,16.1199998688,0.0
0.1,4.0,3.0,3.0,3.0,8.0,3.320287841335943e-24,-1.6335833622566567e-25,1.0,-3.399999956,0.0,16.1199998688,0.0
0.1,4.0,3.0,3.0,3.0,10.0,3.320248940632554e-24,-1.6335826843293163e-25,1.0,-3.399999956,0.0,16.1199998688,0.0
0.1,4.0,3.0,3.0,3.0,12.0,3.3202224644884226e-24,-1.633582314550767e-25,1.0,-3.399999956,0.0,16.1199998688,0.0
0.1,4.0,3.0,3.0,3.0,12.0,4.059544470257414e-27,2.4968347342718866,2.5585459225666405,-83.75182898417142,0.0,15.092864540159281,0.0
0.1,4.0,3.0,3.0,3.0,12.0,1.0960685852630409e-23,1.638767762349124,1.6713899447286886,-36.2270539385293,0.0,-8.034779931849176,0.0
0.1,4.0,3.0,3.0,3.0,14.0,3.320203137396245e-24,-1.6335819755870968e-25,1.0,-3.399999956,0.0,16.1199998688,0.0
0.1,4.0,3.0,3.0,3.0,14.0,2.295211326745844e-21,3.0514270233644125,2.995258616911128,-122.47525680508919,0.0,31.681062332951843,0.0
0.1,4.0,3.0,3.0,3.0,14.0,1.744504755176113e-24,1.5040921799693374,1.484777132681053,-30.134326738532724,0.0,-11.096257563451841,0.0
0.1,4.0,3.0,3.0,5.0,6.0,3.520468938125794e-24,-1.6308596659069856e-25,1.0,-3.3999999559999985,0.0,16.1199998688,0.0
0.1,4.0,3.0,3.0,5.0,6.0,0.9262009976112124,-2.6949583219031526e-40,0.28512642668666244,-0.3415498376306996,0.0,12.72908337328307,0.0
